Timestamp,A TEMP_Status,A TEMP_Trend Flags,A TEMP_Value (°„F),B TEMP_Status,B TEMP_Trend Flags,B TEMP_Value (°„F),C TEMP_Status,C TEMP_Trend Flags,C TEMP_Value (°„F),DEFROST_Status,DEFROST_Trend Flags,DEFROST_Value,DISCHRG_PSIG_Status,DISCHRG_PSIG_Trend Flags,DISCHRG_PSIG_Value (psi),SUCTION_PSIG_Status,SUCTION_PSIG_Trend Flags,SUCTION_PSIG_Value (psi),refrigeration_Status,refrigeration_Trend Flags,refrigeration_Value
2019-10-09 12:30:00,"{fault,alarm,unackedAlarm}",{ },-39.5,{ok},{ },-16.5,"{fault,alarm,unackedAlarm}",{ },88.0,,,,{ok},{ },219.8,{ok},{ },9.9,,,
2019-10-09 12:40:00,"{fault,alarm,unackedAlarm}",{ },-39.5,{ok},{ },-17.0,"{fault,alarm,unackedAlarm}",{ },88.0,,,,{ok},{ },221.3,{ok},{ },9.4,,,
2019-10-09 12:50:00,"{fault,alarm,unackedAlarm}",{ },-39.5,{ok},{ },-17.5,"{fault,alarm,unackedAlarm}",{ },88.0,,,,{ok},{ },220.8,{ok},{ },9.6,,,
2019-10-09 13:00:00,"{fault,alarm,unackedAlarm}",{ },-39.5,{ok},{ },-3.5,"{fault,alarm,unackedAlarm}",{ },88.0,,,,{ok},{ },217.4,{ok},{ },12.7,,,
2019-10-09 13:10:00,"{fault,alarm,unackedAlarm}",{ },-1.0,{ok},{ },12.5,"{fault,alarm,unackedAlarm}",{ },88.0,,,,{ok},{ },201.3,{ok},{ },12.1,,,
2019-10-09 13:20:00,"{fault,alarm,unackedAlarm}",{ },-19.5,{ok},{ },-11.0,"{fault,alarm,unackedAlarm}",{ },88.0,,,,{ok},{ },201.3,{ok},{ },12.6,,,
2019-10-09 13:30:00,"{fault,alarm,unackedAlarm}",{ },-29.0,{ok},{ },-14.0,"{fault,alarm,unackedAlarm}",{ },88.0,,,,{ok},{ },222.8,{ok},{ },9.2,,,
2019-10-09 13:30:49,,,,,,,,,,{down},{ },OFF,,,,,,,,,
2019-10-09 13:31:03,,,,,,,,,,{ok},{ },OFF,,,,,,,,,
2019-10-09 13:40:00,"{fault,alarm,unackedAlarm}",{ },-39.5,{ok},{ },-13.0,"{fault,alarm,unackedAlarm}",{ },88.0,,,,{ok},{ },208.6,{ok},{ },12.7,,,
2019-10-09 13:50:00,"{fault,alarm,unackedAlarm}",{ },-39.5,{ok},{ },-12.5,"{fault,alarm,unackedAlarm}",{ },88.0,,,,{ok},{ },211.5,{ok},{ },16.6,,,
2019-10-09 14:00:00,"{fault,alarm,unackedAlarm}",{ },-39.5,{ok},{ },-15.0,"{fault,alarm,unackedAlarm}",{ },88.0,,,,{ok},{ },209.1,{ok},{ },10.5,,,
2019-10-09 14:00:04,,,,,,,,,,{ok},{ },ON,,,,,,,,,
2019-10-09 14:10:00,"{alarm,unackedAlarm}",{ },-6.0,{ok},{ },25.0,"{fault,unackedAlarm}",{ },88.0,,,,{ok},{ },189.6,{ok},{ },12.7,,,
2019-10-09 14:20:00,"{fault,alarm,unackedAlarm}",{ },-39.5,{ok},{ },46.0,"{fault,unackedAlarm}",{ },88.0,,,,{ok},{ },215.9,{ok},{ },12.7,,,
2019-10-09 14:30:00,"{alarm,unackedAlarm}",{ },-16.0,{ok},{ },58.0,"{fault,unackedAlarm}",{ },88.0,,,,{ok},{ },235.5,{ok},{ },14.4,,,
2019-10-09 14:30:12,,,,,,,,,,{ok},{ },OFF,,,,,,,,,
2019-10-09 14:40:00,"{fault,alarm,unackedAlarm}",{ },-39.5,{ok},{ },9.5,"{fault,unackedAlarm}",{ },88.0,,,,{ok},{ },255.0,{ok},{ },12.1,,,
2019-10-09 14:50:00,"{fault,alarm,unackedAlarm}",{ },-39.5,{ok},{ },-3.5,"{fault,unackedAlarm}",{ },88.0,,,,{ok},{ },243.8,{ok},{ },12.6,,,
2019-10-09 15:00:00,"{fault,unackedAlarm}",{ },88.0,{ok},{ },-5.5,{unackedAlarm},{ },-8.0,,,,{ok},{ },239.4,{ok},{ },13.8,,,
2019-10-09 15:10:00,"{fault,unackedAlarm}",{ },88.0,{ok},{ },-9.0,{unackedAlarm},{ },-4.0,,,,{ok},{ },219.8,{ok},{ },17.9,,,
2019-10-09 15:20:00,{unackedAlarm},{ },7.5,{ok},{ },-10.5,{unackedAlarm},{ },-1.0,,,,{ok},{ },234.0,{ok},{ },10.0,,,
2019-10-09 15:30:00,{unackedAlarm},{ },-6.0,{ok},{ },-12.5,{unackedAlarm},{ },-20.5,,,,{ok},{ },229.6,{ok},{ },9.2,,,
2019-10-09 15:40:01,{unackedAlarm},{ },-5.5,{ok},{ },-10.5,{unackedAlarm},{ },-17.5,,,,{ok},{ },219.3,{ok},{ },23.0,,,
2019-10-09 15:50:00,{unackedAlarm},{ },-4.5,{ok},{ },-10.5,{unackedAlarm},{ },-17.5,,,,{ok},{ },240.8,{ok},{ },14.3,,,
2019-10-09 16:00:00,{unackedAlarm},{ },-7.0,{ok},{ },-13.5,{unackedAlarm},{ },-21.5,,,,{ok},{ },226.7,{ok},{ },11.9,,,
2019-10-09 16:10:00,{unackedAlarm},{ },-6.0,{ok},{ },-12.0,{unackedAlarm},{ },-20.0,,,,{ok},{ },236.9,{ok},{ },13.0,,,
2019-10-09 16:20:00,{unackedAlarm},{ },-7.5,{ok},{ },-14.5,{unackedAlarm},{ },-22.0,,,,{ok},{ },228.1,{ok},{ },10.2,,,
2019-10-09 16:30:00,{unackedAlarm},{ },-5.5,{ok},{ },-12.0,{unackedAlarm},{ },-19.5,,,,{ok},{ },223.7,{ok},{ },12.1,,,
2019-10-09 16:40:00,{unackedAlarm},{ },-7.5,{ok},{ },-14.5,{unackedAlarm},{ },-22.5,,,,{ok},{ },224.7,{ok},{ },9.2,,,
2019-10-09 16:50:00,{unackedAlarm},{ },-4.5,{ok},{ },-11.5,{unackedAlarm},{ },-19.5,,,,{ok},{ },224.2,{ok},{ },11.6,,,
2019-10-09 17:00:00,{unackedAlarm},{ },-8.0,{ok},{ },-14.0,{unackedAlarm},{ },-22.0,,,,{ok},{ },219.8,{ok},{ },13.1,,,
2019-10-09 17:30:00,{unackedAlarm},{start},4.5,{ok},{start},-5.0,{unackedAlarm},{start},-10.5,,,,{ok},{start},261.3,{ok},{start},12.0,,,
2019-10-09 17:40:00,{unackedAlarm},{ },-5.5,{ok},{ },-12.0,{unackedAlarm},{ },-18.5,,,,{ok},{ },234.5,{ok},{ },11.0,,,
2019-10-09 17:45:05,,,,,,,,,,{overridden},{start},OFF,,,,,,,,,
2019-10-09 17:45:09,,,,,,,,,,{overridden},{ },ON,,,,,,,,,
2019-10-09 17:45:21,,,,,,,,,,{ok},{ },ON,,,,,,,,,
2019-10-09 17:45:24,,,,,,,,,,{ok},{ },OFF,,,,,,,,,
2019-10-09 17:45:49,,,,,,,,,,{overridden},{ },ON,,,,,,,,,
2019-10-09 17:45:49,,,,,,,,,,{overridden},{ },OFF,,,,,,,,,
2019-10-09 17:46:00,,,,,,,,,,{ok},{ },ON,,,,,,,,,
2019-10-09 17:46:05,,,,,,,,,,{ok},{ },OFF,,,,,,,,,
2019-10-09 17:50:00,{unackedAlarm},{ },-5.0,{ok},{ },-11.0,{unackedAlarm},{ },-18.0,,,,{ok},{ },228.1,{ok},{ },14.2,,,
2019-10-09 18:00:00,{unackedAlarm},{ },-5.5,{ok},{ },-12.5,{unackedAlarm},{ },-20.0,,,,{ok},{ },235.5,{ok},{ },11.9,,,
2019-10-09 18:10:00,{unackedAlarm},{ },-7.5,{ok},{ },-13.5,{unackedAlarm},{ },-21.5,,,,{ok},{ },235.0,{ok},{ },11.4,,,
2019-10-09 18:20:00,{unackedAlarm},{ },-8.0,{ok},{ },-11.5,{unackedAlarm},{ },-19.0,,,,{ok},{ },215.9,{ok},{ },12.6,,,
2019-10-09 18:30:00,{unackedAlarm},{ },-6.0,{ok},{ },-12.0,{unackedAlarm},{ },-20.5,,,,{ok},{ },238.4,{ok},{ },13.2,,,
2019-10-09 18:40:00,{unackedAlarm},{ },-5.5,{ok},{ },-13.5,{unackedAlarm},{ },-20.5,,,,{ok},{ },236.4,{ok},{ },12.1,,,
2019-10-09 18:50:00,{unackedAlarm},{ },-7.5,{ok},{ },-9.0,{unackedAlarm},{ },-17.5,,,,{ok},{ },222.3,{ok},{ },13.9,,,
2019-10-09 19:00:00,{unackedAlarm},{ },-4.5,{ok},{ },-11.0,{unackedAlarm},{ },-19.0,,,,{ok},{ },257.9,{ok},{ },12.8,,,
2019-10-09 19:10:00,{unackedAlarm},{ },-8.0,{ok},{ },-15.0,{unackedAlarm},{ },-22.0,,,,{ok},{ },237.4,{ok},{ },11.9,,,
2019-10-09 19:20:00,{unackedAlarm},{ },-3.5,{ok},{ },-10.5,{unackedAlarm},{ },-18.5,,,,{ok},{ },261.8,{ok},{ },14.2,,,
2019-10-09 19:30:00,{unackedAlarm},{ },-7.5,{ok},{ },-14.5,{unackedAlarm},{ },-22.0,,,,{ok},{ },245.7,{ok},{ },9.2,,,
2019-10-09 19:40:00,{unackedAlarm},{ },-5.5,{ok},{ },-12.0,{unackedAlarm},{ },-19.0,,,,{ok},{ },221.8,{ok},{ },15.0,,,
2019-10-09 19:50:00,{unackedAlarm},{ },-5.5,{ok},{ },-11.5,{unackedAlarm},{ },-18.5,,,,{ok},{ },230.1,{ok},{ },16.1,,,
2019-10-09 20:00:00,{unackedAlarm},{ },-6.0,{ok},{ },-12.5,{unackedAlarm},{ },-19.0,,,,{ok},{ },227.2,{ok},{ },14.7,,,
2019-10-09 20:00:07,,,,,,,,,,{ok},{ },ON,,,,,,,,,
2019-10-09 20:10:00,{unackedAlarm},{ },7.0,{ok},{ },23.5,{unackedAlarm},{ },21.0,,,,{ok},{ },211.0,{ok},{ },14.7,,,
2019-10-09 20:20:00,{unackedAlarm},{ },-10.0,{ok},{ },45.0,{unackedAlarm},{ },45.5,,,,{ok},{ },191.0,{ok},{ },15.9,,,
2019-10-09 20:30:00,{unackedAlarm},{ },40.5,{ok},{ },57.5,{unackedAlarm},{ },45.0,,,,{ok},{ },194.9,{ok},{ },9.8,,,
2019-10-09 20:30:09,,,,,,,,,,{ok},{ },OFF,,,,,,,,,
2019-10-09 20:40:00,{unackedAlarm},{ },6.0,{ok},{ },10.0,{unackedAlarm},{ },3.0,,,,{ok},{ },213.5,{ok},{ },14.1,,,
2019-10-09 20:50:00,"{fault,unackedAlarm}",{ },-39.5,{ok},{ },-2.5,{unackedAlarm},{ },-6.0,,,,{ok},{ },211.5,{ok},{ },11.0,,,
2019-10-09 21:00:00,{unackedAlarm},{ },-3.0,{ok},{ },-6.5,{unackedAlarm},{ },-11.5,,,,{ok},{ },194.0,{ok},{ },15.5,,,
2019-10-09 21:10:00,{unackedAlarm},{ },-9.5,{ok},{ },-11.0,{unackedAlarm},{ },-17.5,,,,{ok},{ },187.6,{ok},{ },10.6,,,
2019-10-09 21:20:00,{unackedAlarm},{ },-6.0,{ok},{ },-11.0,{unackedAlarm},{ },-18.0,,,,{ok},{ },176.4,{ok},{ },14.4,,,
2019-10-09 21:30:00,{unackedAlarm},{ },-6.0,{ok},{ },-14.0,{unackedAlarm},{ },-21.0,,,,{ok},{ },183.2,{ok},{ },9.8,,,
2019-10-09 21:40:00,{unackedAlarm},{ },-6.5,{ok},{ },-12.0,{unackedAlarm},{ },-18.5,,,,{ok},{ },184.7,{ok},{ },20.7,,,
2019-10-09 21:50:00,{unackedAlarm},{ },-5.5,{ok},{ },-13.5,{unackedAlarm},{ },-21.5,,,,{ok},{ },197.4,{ok},{ },12.2,,,
2019-10-09 22:00:00,{unackedAlarm},{ },-6.5,{ok},{ },-6.5,{unackedAlarm},{ },-16.5,,,,{ok},{ },179.3,{ok},{ },12.8,,,
2019-10-09 22:10:00,{unackedAlarm},{ },-5.5,{ok},{ },-13.5,{unackedAlarm},{ },-20.5,,,,{ok},{ },183.7,{ok},{ },13.0,,,
2019-10-09 22:20:00,{unackedAlarm},{ },-6.0,{ok},{ },-13.5,{unackedAlarm},{ },-20.5,,,,{ok},{ },185.2,{ok},{ },15.0,,,
2019-10-09 22:30:00,{unackedAlarm},{ },-6.5,{ok},{ },-14.5,{unackedAlarm},{ },-21.5,,,,{ok},{ },183.7,{ok},{ },13.8,,,
2019-10-09 22:40:00,{unackedAlarm},{ },-8.0,{ok},{ },-16.0,{unackedAlarm},{ },-23.5,,,,{ok},{ },174.4,{ok},{ },12.5,,,
2019-10-09 22:50:00,{unackedAlarm},{ },-6.0,{ok},{ },-12.0,{unackedAlarm},{ },-19.5,,,,{ok},{ },201.8,{ok},{ },13.2,,,
2019-10-09 23:00:00,{unackedAlarm},{ },-8.0,{ok},{ },-16.0,{unackedAlarm},{ },-23.5,,,,{ok},{ },183.7,{ok},{ },12.0,,,
2019-10-09 23:10:00,{unackedAlarm},{ },-5.5,{ok},{ },-13.5,{unackedAlarm},{ },-20.0,,,,{ok},{ },175.9,{ok},{ },14.9,,,
2019-10-09 23:20:00,{unackedAlarm},{ },-5.0,{ok},{ },-12.0,{unackedAlarm},{ },-19.0,,,,{ok},{ },205.2,{ok},{ },13.3,,,
2019-10-09 23:30:00,{unackedAlarm},{ },-7.5,{ok},{ },-15.5,{unackedAlarm},{ },-22.5,,,,{ok},{ },194.4,{ok},{ },8.9,,,
2019-10-09 23:40:00,{unackedAlarm},{ },-5.5,{ok},{ },-13.0,{unackedAlarm},{ },-20.0,,,,{ok},{ },200.3,{ok},{ },12.2,,,
2019-10-09 23:50:00,{unackedAlarm},{ },-7.0,{ok},{ },-8.5,{unackedAlarm},{ },-17.5,,,,{ok},{ },189.6,{ok},{ },13.2,,,
2019-10-10 00:00:00,{unackedAlarm},{ },-7.0,{ok},{ },-14.5,{unackedAlarm},{ },-21.5,,,,{ok},{ },187.6,{ok},{ },17.2,,,
2019-10-10 00:10:00,{unackedAlarm},{ },-6.0,{ok},{ },-13.0,{unackedAlarm},{ },-19.5,,,,{ok},{ },177.4,{ok},{ },15.0,,,
2019-10-10 00:20:00,{unackedAlarm},{ },-6.0,{ok},{ },-13.5,{unackedAlarm},{ },-20.0,,,,{ok},{ },193.0,{ok},{ },12.1,,,
2019-10-10 00:30:00,{unackedAlarm},{ },-6.5,{ok},{ },-6.5,{unackedAlarm},{ },-15.0,,,,{ok},{ },167.1,{ok},{ },11.7,,,
2019-10-10 00:40:00,{unackedAlarm},{ },-6.0,{ok},{ },-14.0,{unackedAlarm},{ },-21.0,,,,{ok},{ },175.4,{ok},{ },13.1,,,
2019-10-10 00:50:00,{unackedAlarm},{ },-9.0,{ok},{ },-17.5,{unackedAlarm},{ },-24.0,,,,{ok},{ },168.6,{ok},{ },10.4,,,
2019-10-10 01:00:00,{unackedAlarm},{ },-9.0,{ok},{ },-17.0,{unackedAlarm},{ },-24.0,,,,{ok},{ },159.8,{ok},{ },12.6,,,
2019-10-10 01:10:00,{unackedAlarm},{ },-5.5,{ok},{ },-13.5,{unackedAlarm},{ },-20.0,,,,{ok},{ },164.2,{ok},{ },15.5,,,
2019-10-10 01:20:00,{unackedAlarm},{ },-8.5,{ok},{ },-16.5,{unackedAlarm},{ },-23.0,,,,{ok},{ },182.7,{ok},{ },11.4,,,
2019-10-10 01:30:00,{unackedAlarm},{ },-9.0,{ok},{ },-17.0,{unackedAlarm},{ },-24.5,,,,{ok},{ },166.1,{ok},{ },11.5,,,
2019-10-10 01:40:00,{unackedAlarm},{ },-6.5,{ok},{ },-14.0,{unackedAlarm},{ },-20.5,,,,{ok},{ },173.0,{ok},{ },12.0,,,
2019-10-10 01:50:00,{unackedAlarm},{ },-7.5,{ok},{ },-6.5,{unackedAlarm},{ },-14.5,,,,{ok},{ },165.2,{ok},{ },11.1,,,
2019-10-10 02:00:00,{unackedAlarm},{ },-7.0,{ok},{ },-13.5,{unackedAlarm},{ },-19.5,,,,{ok},{ },178.8,{ok},{ },16.5,,,
2019-10-10 02:00:04,,,,,,,,,,{ok},{ },ON,,,,,,,,,
2019-10-10 02:10:00,{unackedAlarm},{ },8.0,{ok},{ },23.0,{unackedAlarm},{ },21.0,,,,{ok},{ },166.1,{ok},{ },10.5,,,
2019-10-10 02:20:00,{unackedAlarm},{ },31.5,{ok},{ },45.0,{unackedAlarm},{ },45.0,,,,{ok},{ },159.8,{ok},{ },11.1,,,
2019-10-10 02:30:00,{unackedAlarm},{ },42.5,{ok},{ },58.0,{unackedAlarm},{ },46.0,,,,{ok},{ },159.3,{ok},{ },12.5,,,
2019-10-10 02:30:10,,,,,,,,,,{ok},{ },OFF,,,,,,,,,
2019-10-10 02:40:00,{unackedAlarm},{ },-8.0,{ok},{ },9.5,{unackedAlarm},{ },3.5,,,,{ok},{ },191.0,{ok},{ },9.7,,,
2019-10-10 02:50:00,{unackedAlarm},{ },3.5,{ok},{ },-4.5,{unackedAlarm},{ },-7.0,,,,{ok},{ },178.3,{ok},{ },12.7,,,
2019-10-10 03:00:00,{unackedAlarm},{ },-1.0,{ok},{ },-8.5,{unackedAlarm},{ },-13.5,,,,{ok},{ },167.1,{ok},{ },16.9,,,
2019-10-10 03:10:00,{unackedAlarm},{ },-5.0,{ok},{ },-11.5,{unackedAlarm},{ },-18.0,,,,{ok},{ },173.9,{ok},{ },10.3,,,
2019-10-10 03:20:00,{unackedAlarm},{ },-6.5,{ok},{ },-11.0,{unackedAlarm},{ },-17.0,,,,{ok},{ },161.2,{ok},{ },18.3,,,
2019-10-10 03:30:00,{unackedAlarm},{ },-7.0,{ok},{ },-14.5,{unackedAlarm},{ },-22.0,,,,{ok},{ },177.4,{ok},{ },9.3,,,
2019-10-10 03:40:00,{unackedAlarm},{ },-1.5,{ok},{ },-8.0,{unackedAlarm},{ },-14.0,,,,{ok},{ },182.7,{ok},{ },15.7,,,
2019-10-10 03:50:00,{unackedAlarm},{ },-7.0,{ok},{ },-14.5,{unackedAlarm},{ },-22.0,,,,{ok},{ },189.1,{ok},{ },11.0,,,
2019-10-10 04:00:00,{unackedAlarm},{ },-5.0,{ok},{ },-10.0,{unackedAlarm},{ },-17.0,,,,{ok},{ },170.0,{ok},{ },16.9,,,
2019-10-10 04:10:00,{unackedAlarm},{ },-7.5,{ok},{ },-15.5,{unackedAlarm},{ },-23.0,,,,{ok},{ },173.9,{ok},{ },9.7,,,
2019-10-10 04:20:00,{unackedAlarm},{ },-3.5,{ok},{ },-12.0,{unackedAlarm},{ },-20.0,,,,{ok},{ },171.0,{ok},{ },10.0,,,
2019-10-10 04:30:00,{unackedAlarm},{ },-8.5,{ok},{ },-12.0,{unackedAlarm},{ },-19.0,,,,{ok},{ },156.9,{ok},{ },19.2,,,
2019-10-10 04:40:00,{unackedAlarm},{ },-7.0,{ok},{ },-15.0,{unackedAlarm},{ },-22.5,,,,{ok},{ },162.7,{ok},{ },11.5,,,
2019-10-10 04:50:00,{unackedAlarm},{ },-5.5,{ok},{ },-10.5,{unackedAlarm},{ },-18.0,,,,{ok},{ },174.4,{ok},{ },12.1,,,
2019-10-10 05:00:00,{unackedAlarm},{ },-8.5,{ok},{ },-16.5,{unackedAlarm},{ },-23.5,,,,{ok},{ },175.9,{ok},{ },9.2,,,
2019-10-10 05:10:00,{unackedAlarm},{ },-4.5,{ok},{ },-13.0,{unackedAlarm},{ },-19.5,,,,{ok},{ },168.1,{ok},{ },16.1,,,
2019-10-10 05:20:00,{unackedAlarm},{ },-7.0,{ok},{ },-14.0,{unackedAlarm},{ },-22.0,,,,{ok},{ },192.0,{ok},{ },10.3,,,
2019-10-10 05:30:00,{unackedAlarm},{ },-6.0,{ok},{ },-12.5,{unackedAlarm},{ },-20.0,,,,{ok},{ },177.4,{ok},{ },12.6,,,
2019-10-10 05:40:00,{unackedAlarm},{ },-7.0,{ok},{ },-10.5,{unackedAlarm},{ },-17.5,,,,{ok},{ },179.8,{ok},{ },10.8,,,
2019-10-10 05:50:00,{unackedAlarm},{ },-6.0,{ok},{ },-13.0,{unackedAlarm},{ },-19.5,,,,{ok},{ },186.6,{ok},{ },10.5,,,
2019-10-10 06:00:00,{unackedAlarm},{ },-6.5,{ok},{ },-6.5,{unackedAlarm},{ },-14.0,,,,{ok},{ },173.9,{ok},{ },17.9,,,
2019-10-10 06:10:00,{unackedAlarm},{ },-6.5,{ok},{ },-13.5,{unackedAlarm},{ },-20.5,,,,{ok},{ },197.9,{ok},{ },12.1,,,
2019-10-10 06:20:00,{unackedAlarm},{ },-7.5,{ok},{ },-7.0,{unackedAlarm},{ },-15.5,,,,{ok},{ },186.6,{ok},{ },13.1,,,
2019-10-10 06:30:00,{unackedAlarm},{ },-6.5,{ok},{ },-14.5,{unackedAlarm},{ },-21.5,,,,{ok},{ },193.0,{ok},{ },12.1,,,
2019-10-10 06:40:00,{unackedAlarm},{ },-8.5,{ok},{ },-10.5,{unackedAlarm},{ },-18.0,,,,{ok},{ },181.8,{ok},{ },11.6,,,
2019-10-10 06:50:00,{unackedAlarm},{ },-7.0,{ok},{ },-14.0,{unackedAlarm},{ },-20.5,,,,{ok},{ },178.8,{ok},{ },14.9,,,
2019-10-10 07:00:00,{unackedAlarm},{ },-7.0,{ok},{ },-13.5,{unackedAlarm},{ },-20.5,,,,{ok},{ },193.5,{ok},{ },11.0,,,
2019-10-10 07:10:00,{unackedAlarm},{ },-7.5,{ok},{ },-7.0,{unackedAlarm},{ },-15.0,,,,{ok},{ },182.2,{ok},{ },17.4,,,
2019-10-10 07:20:00,{unackedAlarm},{ },-3.5,{ok},{ },-13.0,{unackedAlarm},{ },-20.0,,,,{ok},{ },226.2,{ok},{ },8.9,,,
2019-10-10 07:30:00,{unackedAlarm},{ },-6.0,{ok},{ },-6.5,{unackedAlarm},{ },-15.0,,,,{ok},{ },191.5,{ok},{ },15.7,,,
2019-10-10 07:40:00,{unackedAlarm},{ },-8.0,{ok},{ },-17.0,{unackedAlarm},{ },-24.0,,,,{ok},{ },195.9,{ok},{ },11.3,,,
2019-10-10 07:50:00,{unackedAlarm},{ },-6.5,{ok},{ },-13.0,{unackedAlarm},{ },-19.0,,,,{ok},{ },201.8,{ok},{ },12.0,,,
2019-10-10 08:00:00,{unackedAlarm},{ },-7.5,{ok},{ },-6.0,{unackedAlarm},{ },-15.0,,,,{ok},{ },191.0,{ok},{ },11.5,,,
2019-10-10 08:00:06,,,,,,,,,,{ok},{ },ON,,,,,,,,,
2019-10-10 08:10:00,{unackedAlarm},{ },8.5,{ok},{ },24.0,{unackedAlarm},{ },21.0,,,,{ok},{ },186.6,{ok},{ },12.6,,,
2019-10-10 08:20:00,{unackedAlarm},{ },30.5,{ok},{ },45.5,{unackedAlarm},{ },45.5,,,,{ok},{ },187.1,{ok},{ },11.5,,,
2019-10-10 08:30:00,{unackedAlarm},{ },42.5,{ok},{ },58.0,{unackedAlarm},{ },46.0,,,,{ok},{ },187.1,{ok},{ },14.4,,,
2019-10-10 08:30:12,,,,,,,,,,{ok},{ },OFF,,,,,,,,,
2019-10-10 08:40:00,{unackedAlarm},{ },-3.0,{ok},{ },10.0,{unackedAlarm},{ },4.0,,,,{ok},{ },229.6,{ok},{ },11.5,,,
2019-10-10 08:50:00,{unackedAlarm},{ },-18.5,{ok},{ },-4.0,{unackedAlarm},{ },-7.0,,,,{ok},{ },214.5,{ok},{ },10.8,,,
2019-10-10 09:00:00,{unackedAlarm},{ },-0.5,{ok},{ },-6.5,{unackedAlarm},{ },-12.0,,,,{ok},{ },217.9,{ok},{ },14.2,,,
2019-10-10 09:10:00,{unackedAlarm},{ },-11.5,{ok},{ },-9.5,{unackedAlarm},{ },-15.5,,,,{ok},{ },199.3,{ok},{ },17.6,,,
2019-10-10 09:20:00,{unackedAlarm},{ },-4.5,{ok},{ },-10.0,{unackedAlarm},{ },-17.0,,,,{ok},{ },212.0,{ok},{ },11.6,,,
2019-10-10 09:30:00,{unackedAlarm},{ },-5.0,{ok},{ },-10.0,{unackedAlarm},{ },-16.0,,,,{ok},{ },206.2,{ok},{ },15.4,,,
2019-10-10 09:40:00,{unackedAlarm},{ },-4.5,{ok},{ },-11.0,{unackedAlarm},{ },-18.5,,,,{ok},{ },215.4,{ok},{ },13.1,,,
2019-10-10 09:50:00,{unackedAlarm},{ },-7.0,{ok},{ },-14.5,{unackedAlarm},{ },-22.5,,,,{ok},{ },201.3,{ok},{ },12.8,,,
2019-10-10 10:00:00,{unackedAlarm},{ },-6.5,{ok},{ },-13.0,{unackedAlarm},{ },-21.0,,,,{ok},{ },208.1,{ok},{ },12.2,,,
2019-10-10 10:10:00,{unackedAlarm},{ },-6.5,{ok},{ },-9.0,{unackedAlarm},{ },-18.5,,,,{ok},{ },180.3,{ok},{ },10.3,,,
2019-10-10 10:20:00,{unackedAlarm},{ },-5.5,{ok},{ },-12.5,{unackedAlarm},{ },-20.5,,,,{ok},{ },190.5,{ok},{ },14.6,,,
2019-10-10 10:30:00,{unackedAlarm},{ },-7.5,{ok},{ },-14.5,{unackedAlarm},{ },-22.0,,,,{ok},{ },195.4,{ok},{ },12.4,,,
2019-10-10 10:40:00,{unackedAlarm},{ },-3.5,{ok},{ },-6.5,{unackedAlarm},{ },-12.0,,,,{ok},{ },173.9,{ok},{ },25.4,,,
2019-10-10 10:50:00,{unackedAlarm},{ },-3.5,{ok},{ },-12.0,{unackedAlarm},{ },-19.0,,,,{ok},{ },214.0,{ok},{ },13.0,,,
2019-10-10 11:00:00,{unackedAlarm},{ },-6.5,{ok},{ },-13.5,{unackedAlarm},{ },-20.0,,,,{ok},{ },192.0,{ok},{ },14.7,,,
2019-10-10 11:10:00,{unackedAlarm},{ },-8.0,{ok},{ },-15.5,{unackedAlarm},{ },-22.0,,,,{ok},{ },197.4,{ok},{ },13.8,,,
2019-10-10 11:20:00,{unackedAlarm},{ },-3.5,{ok},{ },-11.0,{unackedAlarm},{ },-18.0,,,,{ok},{ },219.3,{ok},{ },15.4,,,
2019-10-10 11:30:00,{unackedAlarm},{ },-7.5,{ok},{ },-16.0,{unackedAlarm},{ },-23.5,,,,{ok},{ },210.6,{ok},{ },10.6,,,
2019-10-10 11:40:00,{unackedAlarm},{ },-7.0,{ok},{ },-13.5,{unackedAlarm},{ },-21.5,,,,{ok},{ },213.5,{ok},{ },11.5,,,
2019-10-10 11:50:00,{unackedAlarm},{ },-5.5,{ok},{ },-13.0,{unackedAlarm},{ },-20.0,,,,{ok},{ },220.3,{ok},{ },11.5,,,
2019-10-10 12:00:00,{unackedAlarm},{ },-7.0,{ok},{ },-10.0,{unackedAlarm},{ },-18.5,,,,{ok},{ },210.6,{ok},{ },8.2,,,
2019-10-10 12:10:00,{unackedAlarm},{ },-6.5,{ok},{ },-13.5,{unackedAlarm},{ },-20.5,,,,{ok},{ },214.0,{ok},{ },13.0,,,
2019-10-10 12:20:00,{unackedAlarm},{ },-8.0,{ok},{ },-15.0,{unackedAlarm},{ },-21.0,,,,{ok},{ },201.8,{ok},{ },13.8,,,
2019-10-10 12:30:00,{unackedAlarm},{ },-8.0,{ok},{ },-15.0,{unackedAlarm},{ },-23.0,,,,{ok},{ },206.7,{ok},{ },11.4,,,
2019-10-10 12:40:00,{unackedAlarm},{ },-6.0,{ok},{ },-12.5,{unackedAlarm},{ },-20.0,,,,{ok},{ },206.7,{ok},{ },11.7,,,
2019-10-10 12:50:00,{unackedAlarm},{ },-8.0,{ok},{ },-15.5,{unackedAlarm},{ },-23.0,,,,{ok},{ },212.5,{ok},{ },12.2,,,
2019-10-10 13:00:00,{unackedAlarm},{ },-5.5,{ok},{ },-12.5,{unackedAlarm},{ },-20.5,,,,{ok},{ },207.6,{ok},{ },11.0,,,
